bug_id,pr_number,title,author,created,closed,labels
8238197,4445,8238197: JFR: Rework setting and getting EventHandler,mgronlun,2021-06-09,2021-06-10,integrated|hotspot-jfr
8268285,4447,"8268285: vmTestbase/nsk/jvmti/GetThreadState/thrstat002 failed with ""Wrong thread ""thr1"" (...) state after SuspendThread""",sspitsyn,2021-06-09,2021-06-10,integrated|serviceability
8268520,4448,8268520: VirtualSpace::print_on() should be const,iklam,2021-06-09,2021-06-14,integrated|hotspot
8268425,4449,8268425: Show decimal nid of OSThread instead of hex format one,y1yang0,2021-06-10,2021-07-07,integrated|serviceability|hotspot-runtime|hotspot
8268463,4450,JDK-8268463: Windows 32bit build fails in DynamicCodeGenerated\libDynamicCodeGenerated.cpp,MBaesken,2021-06-10,2021-06-10,integrated|serviceability
8268530,4452,8268530: resourcehogs/serviceability/jvmti/GetObjectSizeOverflow.java should be run in driver mode,iignatev,2021-06-10,2021-06-10,integrated|serviceability
8268534,4454,8268534: some serviceability/jvmti tests should be run in driver mode,iignatev,2021-06-10,2021-06-10,integrated|serviceability
8268532,4455,8268532: several serviceability/attach tests should be run in driver mode,iignatev,2021-06-10,2021-06-10,integrated|serviceability
8003216,4456,8003216: Add JFR event indicating explicit System.gc() call,egahlin,2021-06-10,2021-06-10,integrated|hotspot-gc|hotspot-jfr
8268536,4457,8268536: mark hotspot serviceability/dcmd tests which ignore external VM flags,iignatev,2021-06-10,2021-06-10,integrated|serviceability
8268538,4458,8268538: mark hotspot serviceability/logging tests which ignore external VM flags,iignatev,2021-06-10,2021-06-10,integrated|serviceability
8268539,4460,8268539: several serviceability/sa tests should be run in driver mode,iignatev,2021-06-10,2021-06-10,integrated|serviceability
8268542,4461,8268542: serviceability/logging/TestFullNames.java tests only 1st test case,iignatev,2021-06-10,2021-06-10,integrated|serviceability|hotspot-runtime
8268543,4462,8268543: some runtime/verifier tests should be run in driver mode,iignatev,2021-06-10,2021-06-10,integrated|hotspot-runtime
8268544,4463,8268544: some runtime/sealedClasses tests should be run in driver mode,iignatev,2021-06-10,2021-06-10,integrated|hotspot-runtime
8268537,4464,8268537: (Temporary) Disable ParallelRefProcEnabled for Parallel GC,lkorinth,2021-06-10,2021-06-10,integrated|hotspot-gc
8268565,4468,8268565: runtime/records/RedefineRecord.java should be run in driver mode,iignatev,2021-06-10,2021-06-11,integrated|hotspot-runtime
8268574,4469,8268574: ProblemList tests failing due to UseBiasedLocking going away,dcubed-ojdk,2021-06-10,2021-06-10,integrated|serviceability|hotspot-runtime
8257038,4470,8257038: Remove expired flags in JDK 18 ,dholmes-ora,2021-06-10,2021-06-13,integrated|hotspot-runtime
8268556,4471,8268556: Use bitmap for storing regions that failed evacuation,tschatzl,2021-06-11,2021-06-17,integrated|hotspot-gc
8263364,4472,8263364: sun/net/www/http/KeepAliveStream/KeepAliveStreamCloseWithWrongContentLength.java wedged in getInputStream,frkator,2021-06-11,2021-09-07,integrated|net
8268458,4473,8268458: Add verification type for evacuation failures,tschatzl,2021-06-11,2021-06-21,integrated|hotspot-gc
8268457,4474,8268457: XML Transformer outputs Unicode supplementary character incorrectly to HTML,masyano,2021-06-11,2021-06-30,integrated|core-libs
8268626,4476,8268626: Remove native pre-jdk9 support for jtreg failure handler,lmesnik,2021-06-11,2021-06-14,integrated|build|core-libs
8267634,4477,8267634: Update --release 17 symbol information for JDK 17 build 26,jddarcy,2021-06-11,2021-06-11,integrated|build|compiler
8268644,4478,8268644: ProblemList serviceability/sa/ClhsdbJstackXcompStress.java in -Xcomp mode,dcubed-ojdk,2021-06-12,2021-06-12,integrated|serviceability|hotspot-runtime
8268638,4479,8268638: semaphores of AsyncLogWriter may be broken when JVM is exiting.,navyxliu,2021-06-13,2021-06-17,integrated|hotspot-runtime
8268873,4482,8268873: Unnecessary Vector usage in java.base,turbanoff,2021-06-14,2021-07-26,integrated|core-libs|security
8266082,4483,8266082: AssertionError in Annotate.fromAnnotations with -Xdoclint,jbf,2021-06-14,2021-06-21,integrated|javadoc|compiler
,4484,Merge jdk17,JesperIRL,2021-06-14,2021-06-14,integrated|serviceability|hotspot|core-libs|net|security
8268647,4485,"8268647: Generation::expand_and_allocate has unused ""parallel"" argument",kimbarrett,2021-06-14,2021-06-15,integrated|hotspot-gc
8268699,4486,8268699: Shenandoah: Add test for JDK-8268127,zhengyu123,2021-06-14,2021-06-14,integrated|hotspot-gc|shenandoah
8269130,4487,8269130: Replace usages of Collection.toArray() with Collection.toArray(T[]) to avoid redundant array copying,turbanoff,2021-06-14,2021-08-10,integrated|serviceability|core-libs|2d|awt|security
8268620,4488,8268620: InfiniteLoopException test may fail on x86 platforms,mrserb,2021-06-14,2021-06-15,integrated|awt
8268420,4489,JDK-8268420: new Reporter method to report a diagnostic within a DocTree node,jonathan-gibbons,2021-06-14,2021-07-09,integrated|javadoc|compiler
8268727,4490,8268727: Remove unused slowpath locking method in OptoRuntime,miao-zheng,2021-06-15,2021-06-23,integrated|hotspot-compiler
8268764,4491,8268764: Use Long.hashCode() instead of int-cast where applicable,stsypanov,2021-06-15,2021-10-12,integrated|serviceability|core-libs|2d|security|hotspot-compiler|sound
8268778,4494,8268778: CDS check_excluded_classes needs DumpTimeTable_lock,iklam,2021-06-15,2021-06-16,integrated|hotspot-runtime
8268780,4495,8268780: Use 'print_cr' instead of 'print' for the message 'eliminated <owner is scalar replaced>',D-D-H,2021-06-15,2021-06-16,integrated|serviceability|hotspot
8268720,4497,8268720: Unspecified checks on NameAndType constants should not be performed,hseigel,2021-06-15,2021-06-23,integrated|hotspot-runtime
8268078,4498,8268078: ClassListParser::_interfaces should be freed,calvinccheung,2021-06-15,2021-06-16,integrated|hotspot-runtime
,4499,Merge jdk17,JesperIRL,2021-06-15,2021-06-15,integrated|build|hotspot|core-libs|javadoc|security|compiler|ide-support
8259338,4500,8259338: Add expiry exception for identrustdstx3 alias to VerifyCACerts.java test,rhalade,2021-06-15,2021-06-16,integrated|security
8267752,4501,8267752: KVHashtable doesn't deallocate entries,coleenp,2021-06-15,2021-06-16,integrated|hotspot
8268852,4503,8268852: AsyncLogWriter should not overide is_Named_thread(),navyxliu,2021-06-16,2021-06-16,integrated|hotspot-runtime
8268857,4504,8268857: Merge VM_PrintJNI and VM_PrintThreads and remove the unused field 'is_deadlock' of DeadlockCycle,D-D-H,2021-06-16,2021-06-22,integrated|serviceability|hotspot-runtime
8268858,4505,8268858: Determine register pressure automatically by the number of available registers for allocation,JoshuaZhuwj,2021-06-16,2021-06-23,integrated|hotspot-compiler
8268294,4506,8268294: Reusing HttpClient in a WebSocket.Listener hangs.,Michael-Mc-Mahon,2021-06-16,2021-06-17,integrated|net
8268698,4507,"8268698: Use Objects.check{Index,FromToIndex,FromIndexSize} for java.base",y1yang0,2021-06-16,2021-07-13,integrated|serviceability|core-libs|security
8267956,4508,8267956: C1 code cleanup,y1yang0,2021-06-16,2021-07-06,integrated|hotspot-compiler
8264941,4509,8264941: Remove CodeCache::mark_for_evol_deoptimization() method,coleenp,2021-06-16,2021-06-22,integrated|serviceability|hotspot
8268893,4510,JDK-8268893: jcmd to trim the glibc heap,tstuefe,2021-06-16,2021-07-22,integrated|serviceability|hotspot-runtime
8259066,4511,8259066: Obsolete -XX:+AlwaysLockClassLoader,coleenp,2021-06-16,2021-06-16,integrated|hotspot-runtime
,4514,Merge jdk17,JesperIRL,2021-06-17,2021-06-17,integrated|build|hotspot|net|shenandoah|javadoc|ide-support
8267189,4515,8267189: Remove duplicated unregistered classes from dynamic archive,iklam,2021-06-17,2021-06-17,integrated|hotspot-runtime
8268927,4516,"8268927: Windows: link error: unresolved external symbol ""int __cdecl convert_to_unicode(char const *,wchar_t * *)""",dholmes-ora,2021-06-17,2021-06-17,integrated|hotspot-runtime
8268900,4517,8268900: com/sun/net/httpserver/Headers.java: Fix indentation and whitespace,FrauBoes,2021-06-17,2021-06-18,integrated|net
8266490,4518,JDK-8266490: Extend the OSContainer API to support the pids controller of cgroups,MBaesken,2021-06-17,2021-08-10,integrated|hotspot|core-libs
8268964,4519,8268964: Remove unused ReferenceProcessorAtomicMutator,albertnetymk,2021-06-17,2021-06-18,integrated|hotspot-gc
8268965,4520,8268965: TCP Connection Reset when connecting simple socket to SSL server,alexeybakhtin,2021-06-17,2021-07-08,integrated|security
8256425,4522,8256425: Obsolete Biased Locking in JDK 18,pchilano,2021-06-17,2021-06-24,integrated|hotspot-runtime|hotspot
8268678,4524,8268678: LetsEncryptCA.java test fails as Let’s Encrypt Authority X3 is retired,rhalade,2021-06-17,2021-06-18,integrated|security
,4525,Merge jdk17,JesperIRL,2021-06-17,2021-06-18,integrated|hotspot|core-libs|net|javadoc|security|compiler
8267840,4526,8267840: Improve URLStreamHandler.parseURL(),stsypanov,2021-06-18,2021-08-05,integrated|net
8268960,4528,8268960: com/sun/net/httpserver/Headers.java: Ensure mutators normalize keys and disallow null for keys and values,FrauBoes,2021-06-18,2021-07-01,integrated|net
8268952,4529,8268952: Automatically update heap sizes in G1MonitoringScope,tschatzl,2021-06-18,2021-06-21,integrated|hotspot-gc
8269029,4530,8269029: compiler/codegen/TestCharVect2.java fails for client VMs,mychris,2021-06-18,2021-06-21,integrated|hotspot-compiler
8268906,4531,8268906: gc/g1/mixedgc/TestOldGenCollectionUsage.java assumes that GCs take 1ms minimum,tschatzl,2021-06-18,2021-06-30,integrated|hotspot-gc
8268433,4532,8268433: serviceability/dcmd/framework/VMVersionTest.java fails with Unable to send object throw not established PipeIO Listener Thread connection,alexmenkov,2021-06-18,2021-06-24,integrated|serviceability
,4533,Merge jdk17,JesperIRL,2021-06-18,2021-06-18,integrated|serviceability|hotspot|core-libs|net|security
8268974,4534,8268974: GetJREPath() JLI function fails to locate libjava.so if not standard Java launcher is used,alexeysemenyukoracle,2021-06-18,2021-07-22,integrated|core-libs
8236212,4535,8236212: CompiledMethodLoad and CompiledMethodUnload events can be posted in START phase,alexmenkov,2021-06-18,2021-06-24,integrated|serviceability
,4536,8269004 Implement ResizableResourceHashtable,iklam,2021-06-21,2021-07-05,integrated|hotspot
8269077,4538,"8269077: TestSystemGC uses ""require vm.gc.G1"" for large pages subtest",stefank,2021-06-21,2021-06-22,integrated|hotspot-gc
8269022,4539,8269022: Put evacuation failure string directly into gc=info log message,tschatzl,2021-06-21,2021-07-07,integrated|hotspot-gc
8269087,4540,8269087: CheckSegmentedCodeCache test fails in an emulated-client VM,mychris,2021-06-21,2021-06-24,integrated|hotspot-compiler
8263461,4541,8263461: jdk/jfr/event/gc/detailed/TestEvacuationFailedEvent.java uses wrong mechanism to cause evacuation failure,tschatzl,2021-06-21,2021-06-30,integrated|hotspot-gc
8266901,4542,8266901: Clarify the method description of Duration.toDaysPart(),naotoj,2021-06-21,2021-06-25,integrated|core-libs
,4545,Merge jdk17,JesperIRL,2021-06-21,2021-06-21,integrated|build|hotspot|core-libs
8268368,4546,8268368: Adopt cast notation for JavaThread conversions,lgxbslgx,2021-06-22,2021-06-23,integrated|serviceability|hotspot|shenandoah
8268664,4547,8268664: The documentation of the Scanner.hasNextLine is incorrect,igraves,2021-06-22,2021-07-02,integrated|core-libs
8269031,4548,JDK-8269031: linux x86_64 check for binutils 2.25 or higher after 8265783,MBaesken,2021-06-22,2021-06-22,integrated|build
8269092,4549,JDK-8269092: Add OldObjectSampleEvent.allocationSize field,luhenry,2021-06-22,2021-06-25,integrated|hotspot-jfr
8261441,4550,8261441: JFR: Filename expansion,D-D-H,2021-06-22,2021-08-06,integrated|hotspot-jfr
8269120,4551,8269120: Build failure with GCC 6.3.0 after JDK-8017163,shipilev,2021-06-22,2021-06-23,integrated|hotspot-gc
8269124,4552,8269124: Update java.time to use switch expressions (part II),pconcannon,2021-06-22,2021-07-05,integrated|core-libs|i18n
8268967,4553,8268967: Update java.security to use switch expressions,pconcannon,2021-06-22,2021-06-25,integrated|security
8269122,4554,"8269122: The use of ""extern const"" for Register definitions generates poor code",theRealAph,2021-06-22,2021-06-28,integrated|hotspot-compiler
8269129,4556,8269129: Multiple tier1 tests in hotspot/jtreg/compiler are failing for client VMs,mychris,2021-06-22,2021-06-27,integrated|hotspot-compiler
8269134,4557,8269134: Remove sparsePRT.inline.hpp after JDK-8017163,tschatzl,2021-06-22,2021-06-23,integrated|hotspot-gc
8269135,4558,8269135: TestDifferentProtectionDomains runs into timeout in client VM,mychris,2021-06-22,2021-07-02,integrated|hotspot-runtime
8269138,4559,8269138: Move typeArrayOop.inline.hpp include to vectorSupport.cpp,shipilev,2021-06-22,2021-06-23,integrated|hotspot
8260540,4560,"8260540: serviceability/jdwp/AllModulesCommandTest.java failed with ""Debuggee error: 'ERROR: transport error 202: bind failed: Address already in use'""",alexmenkov,2021-06-22,2021-06-29,integrated|serviceability
4847239,4561,4847239: (spec) File.createTempFile() should make it clear that it doesn't create the temporary directory,bplb,2021-06-23,2021-06-25,integrated|core-libs
,4562,Merge jdk17,JesperIRL,2021-06-23,2021-06-23,integrated|serviceability|hotspot|core-libs|net|security|compiler
8269188,4563,8269188: [BACKOUT] Remove CodeCache::mark_for_evol_deoptimization() method,coleenp,2021-06-23,2021-06-23,integrated|serviceability|hotspot
8269206,4566,JDK-8269206 A small typo in comment in test/lib/sun/hotspot/WhiteBox.java,miao-zheng,2021-06-23,2021-06-23,integrated|hotspot-runtime
8268363,4567,8268363: AArch64: Implement string_indexof_char intrinsic in SVE,tatwaichong,2021-06-23,2021-07-08,integrated|hotspot-compiler
8268821,4568,8268821: Split systemDictionaryShared.cpp,yminqi,2021-06-23,2021-06-28,integrated|build|hotspot-runtime
8268855,4569,8268855: Cleanup name handling in the Thread class and subclasses ,dholmes-ora,2021-06-23,2021-06-24,integrated|hotspot-runtime|hotspot
8269216,4570,8269216: Useless initialization in com/sun/crypto/provider/PBES2Parameters.java,shipilev,2021-06-23,2021-06-24,integrated|security
8269126,4571,8269126: Rename G1AllowPreventiveGC option to G1UsePreventiveGC ,tschatzl,2021-06-23,2021-06-29,integrated|hotspot-gc
8269223,4572,8269223: -Xcheck:jni WARNINGs working with fonts on Linux,mkartashev,2021-06-23,2021-08-23,integrated|2d|client
8269225,4573,8269225: JFR.stop misses the written info when the filename is only specified by JFR.start,D-D-H,2021-06-23,2021-06-25,integrated|hotspot-jfr
8253119,4574,8253119: Remove the legacy PlainSocketImpl and PlainDatagramSocketImpl implementation,pconcannon,2021-06-23,2021-07-06,integrated|serviceability|nio|net
8269186,4575,8269186: [REDO] Remove CodeCache::mark_for_evol_deoptimization() method,coleenp,2021-06-23,2021-06-23,integrated|serviceability|hotspot
8267075,4576,8267075: jcmd VM.cds should print directory of the output files,yminqi,2021-06-23,2021-06-24,integrated|hotspot-runtime
8266407,4578,8266407: remove jdk.internal.javac.PreviewFeature.Feature.SEALED_CLASSES,vicente-romero-oracle,2021-06-23,2021-07-06,integrated|core-libs|compiler
8269268,4580,8269268: JDWP: Properly fix thread lookup assert in findThread(),plummercj,2021-06-24,2021-06-29,integrated|serviceability
8269280,4581,8269280: (bf) Replace StringBuffer in *Buffer.toString(),shipilev,2021-06-24,2021-06-25,integrated|nio
8265919,4583,"8265919: RunThese30M fails ""assert((!(((((JfrTraceIdBits::load(value)) & ((1 << 4) << 8)) != 0))))) failed: invariant""",mgronlun,2021-06-24,2021-06-25,integrated|hotspot-jfr
8269293,4584,8269293: ObjectMonitor thread id fields should be 64 bits.,coleenp,2021-06-24,2021-06-24,integrated|hotspot-runtime
8269303,4585,8269303: Remove unnecessary forward declaration of PSPromotionManager in cpCache.hpp,zhengyu123,2021-06-24,2021-06-24,integrated|hotspot
