bug_id,pr_number,title,author,created,closed,labels,org,country,review_days,changed_files,additions,deletions
,651,fail during inference if primitive classes are bounds during the first overload resolution phase,vicente-romero-oracle,2022-02-16,2022-02-16,integrated,Oracle,US,0,,,
,652,Merge lworld,vicente-romero-oracle,2022-02-17,2022-02-17,integrated,Oracle,US,0,,,
8281283,653,8281283: Remove usages of __WithField in runtime tests,dansmithcode,2022-02-17,2022-02-23,integrated,,,6,,,
,654,fixing bugs in inference and type system more regression tests,vicente-romero-oracle,2022-02-18,2022-02-18,integrated,Oracle,US,0,,,
,655,clean up to warnings related code,vicente-romero-oracle,2022-02-18,2022-02-18,integrated,Oracle,US,0,,,
8281323,656,8281323: [lworld] Unnecessary entries in Preload attribute,sadayapalam,2022-02-22,2022-02-23,integrated,Oracle,,1,,,
8282108,657,8282108: [lworld] Enhance CreateSymbols to read Preload attribute,sadayapalam,2022-02-23,2022-02-23,integrated,Oracle,,0,,,
,658,type of TypeVar.ref is incorrect and should be fixed,vicente-romero-oracle,2022-02-23,2022-02-25,integrated,Oracle,US,2,,,
8282292,659,8282292: [lworld] runtime/valhalla/inlinetypes/WithFieldAccessorTest.java Xcomp C1 asserts,fparain,2022-02-25,2022-02-25,integrated,Oracle,,0,,,
,660,some test refactorings,vicente-romero-oracle,2022-02-25,2022-02-25,integrated,Oracle,US,0,,,
8282107,661,8282107: Valhalla: javac does not correctly recognize value class factory <init>,sadayapalam,2022-03-02,2022-03-07,integrated,Oracle,,5,,,
8282079,662,8282079: [lworld] Generate Preload attribute in lambdas and proxies if value classes are referenced,mlchung,2022-03-02,2022-03-04,integrated,Oracle,US,2,,,
,663,addressing a NPE in the compiler due to empty warnStack,vicente-romero-oracle,2022-03-02,2022-03-03,integrated,Oracle,US,1,,,
8282512,664,8282512: Remove usages of __WithField in compiler tests,dansmithcode,2022-03-02,2022-03-08,integrated,,,6,,,
,666,bug: no warning shown for parameterized conversions,vicente-romero-oracle,2022-03-03,2022-03-11,integrated,Oracle,US,8,,,
8282695,668,8282695: [lworld] assert(oopDesc::is_oop(obj)) in compiler/valhalla/inlinetypes/TestUnloadedInlineTypeArray.java,fparain,2022-03-07,2022-03-08,integrated,Oracle,,1,,,
,669,Build failing in universal tvars,vicente-romero-oracle,2022-03-15,2022-03-15,integrated,Oracle,US,0,,,
,670,Merge lworld,vicente-romero-oracle,2022-03-15,2022-03-15,integrated,Oracle,US,0,,,
,671,changing universal lint warning to unchecked warning,vicente-romero-oracle,2022-03-16,2022-03-16,integrated,Oracle,US,0,,,
8265121,672,8265121: [lworld] Better optimize null-checks in C1,fparain,2022-03-25,2022-03-28,integrated,Oracle,,3,,,
,673,Merge jdk,MrSimms,2022-03-29,2022-03-30,integrated,Oracle,,1,,,
8284000,674,JDK-8284000: [lworld] sun/reflect/ReflectionFactory/ReflectionFactoryTest.java fails after JDK-8283573,mlchung,2022-03-30,2022-03-31,integrated,Oracle,US,1,,,
8284123,676,8284123: Problem list compiler/arraycopy/TestArrayCopyAsLoadsStores.java#id1,TobiHartmann,2022-04-01,2022-04-01,integrated,Oracle,DE,0,,,
8284159,677,8284159: [lworld] C2 failures with migrated wrapper classes,TobiHartmann,2022-04-01,2022-04-01,integrated,Oracle,DE,0,,,
,678,Merge lworld,vicente-romero-oracle,2022-04-01,2022-04-01,integrated,Oracle,US,0,,,
8284019,679,JDK-8284019: [lworld] Constructor::newInstance on abstract Object class throws InstantiationException,mlchung,2022-04-01,2022-04-04,integrated,Oracle,US,3,,,
8284040,680,"8284040: Allow 'super()' calls in ""empty"" constructors",sadayapalam,2022-04-04,2022-04-04,integrated,Oracle,,0,,,
8282580,681,8282580: Remove javac support for __WithField as a bytecode macro,sadayapalam,2022-04-04,2022-04-04,integrated,Oracle,,0,,,
8282569,682,"8282569: [lworld] C2 asserts with ""re-allocation should be removed by Ideal transformation""",TobiHartmann,2022-04-05,2022-04-05,integrated,Oracle,DE,0,,,
,683,Merge lworld,vicente-romero-oracle,2022-04-12,2022-04-12,integrated,Oracle,US,0,,,
,684,addressing several issues in the implementation of universal tvars,vicente-romero-oracle,2022-04-15,2022-06-10,integrated,Oracle,US,56,,,
8278390,685,8278390: [lworld] Scalarization of nullable inline types in the calling convention,TobiHartmann,2022-04-21,2022-04-25,integrated,Oracle,DE,4,,,
8285763,686,8285763: Implement new approach to dump inlined objects,alexmenkov,2022-04-27,2022-04-28,integrated,Oracle,RU,1,,,
8281269,687,8281269: Update Valhalla test which uses ClassTransformer class,alexmenkov,2022-05-09,2022-05-09,integrated,Oracle,RU,0,,,
8286491,688,8286491: Withdraw ValueObject and IdentityObject and introduce value and identity class modifiers,sadayapalam,2022-05-10,2022-05-17,integrated,Oracle,,7,,,
8286864,689,8286864: [lworld] runtime/valhalla/inlinetypes/testSupers/TestSuperClasses.java refers to IdentityObject interface,MrSimms,2022-05-17,2022-05-18,integrated,Oracle,,1,,,
8286877,690,8286877: [lworld] remove interface injection tests runtime/valhalla/inlinetypes/identityObject/TestIdentityObject.java & runtime/valhalla/inlinetypes/primitiveObject/TestPrimitiveObject.java,MrSimms,2022-05-17,2022-05-18,integrated,Oracle,,1,,,
8286807,691,8286807: Revert experimental special treatment given to new Object() instantiation.,sadayapalam,2022-05-18,2022-05-18,integrated,Oracle,,0,,,
8287030,692,8287030: Remove references to Objects.newIdentity,RogerRiggs,2022-05-19,2022-05-20,integrated,Oracle,US,1,,,
8287040,693,8287040: [lworld][lw4] Remove abstract Object class support from HotSpot,fparain,2022-05-19,2022-05-20,integrated,Oracle,,1,,,
8287203,695,8287203: Synthetic concrete classes generated by javac are lacking the ACC_IDENTITY bit.,sadayapalam,2022-05-24,2022-05-24,integrated,Oracle,,0,,,
8287241,696,8287241: Add IdentityException to report that a value object is not valid,RogerRiggs,2022-05-24,2022-06-16,integrated,Oracle,US,23,,,
8287330,697,8287330: (valhalla) Better modeling of access flags in core reflection,RogerRiggs,2022-05-25,2022-05-25,integrated,Oracle,US,0,,,
8281463,698,8281463: [lworld] VALUE / PRIMITIVE modifiers should be supported by reflection,RogerRiggs,2022-05-26,2022-09-06,integrated,Oracle,US,103,,,
8287359,699,8287359: ACC_IDENTITY bit not consistently set in Inner class flags,sadayapalam,2022-05-27,2022-05-27,integrated,Oracle,,0,,,
8287136,702,8287136: [lw4] Javac tolerates abstract value classes that violate constraints for qualifying to be value super classes,sadayapalam,2022-06-02,2022-06-02,integrated,Oracle,,0,,,
8287770,703,8287770: [lw4] Javac tolerates synchronizing on an instance of a value interface,sadayapalam,2022-06-03,2022-06-03,integrated,Oracle,,0,,,
8287767,705,8287767: [lw4] Javac tolerates mutually incompatible super types.,sadayapalam,2022-06-07,2022-06-07,integrated,Oracle,,0,,,
8287898,706,8287898: [lw4] test/hotspot/jtreg/runtime/valhalla/inlinetypes/verifier/VerifierInlineTypes.java fails,sadayapalam,2022-06-07,2022-06-07,integrated,Oracle,,0,,,
8288084,707,8288084: [lw4] Tier1 hotspot runtime test ClassHierarchyTest.java fails,sadayapalam,2022-06-09,2022-06-09,integrated,Oracle,,0,,,
8287763,708,8287763: [lw4] Javac does not implement the spec for non-trivial constructors in toto ,sadayapalam,2022-06-09,2022-06-09,integrated,Oracle,,0,,,
8288098,709,8288098: [lworld] C2 fails to scalarize value class arguments,TobiHartmann,2022-06-09,2022-06-09,integrated,Oracle,DE,0,,,
8283777,710,8283777: [lworld] TestArrayCopyAsLoadsStores.java triggers assert after merging jdk-19+15,TobiHartmann,2022-06-09,2022-06-10,integrated,Oracle,DE,1,,,
8288171,711,"8288171: [lw4] Revert JDK-8253873 to fix failures in jdi, jvmti and jwdp tests",sadayapalam,2022-06-10,2022-06-10,integrated,Oracle,,0,,,
8288186,712,8288186: [lw4] Many runtime/cds/appcds/ tests are still referring to IdentityObject,sadayapalam,2022-06-10,2022-06-10,integrated,Oracle,,0,,,
,713,Merge lworld,vicente-romero-oracle,2022-06-10,2022-06-10,integrated,Oracle,US,0,,,
,714,Switch to modifier model to handle value and identity classes,fparain,2022-06-15,2022-07-28,integrated,Oracle,,43,,,
8288600,715,8288600: [test] Revert IdentityObject interface change in java.naming test RunBasic,RogerRiggs,2022-06-16,2022-06-17,integrated,Oracle,US,1,,,
,716,left-overs from last type system refactoring,vicente-romero-oracle,2022-06-16,2022-06-16,integrated,Oracle,US,0,,,
8288644,717,8288644: [lw4] Unable to extend a separately compiled abstract value class,sadayapalam,2022-06-17,2022-06-18,integrated,Oracle,,1,,,
8286824,718,8286824: [lworld] WeakHashMap for value classes,RogerRiggs,2022-06-30,2022-11-30,integrated,Oracle,US,153,,,
8289686,719,8289686: [lworld] Unnecessary buffering because constant getters with scalarized arg are not C2 compiled,TobiHartmann,2022-07-04,2022-07-04,integrated,Oracle,DE,0,,,
8289747,720,8289747: [lworld] Remove injected interfaces from CDS tests,MrSimms,2022-07-05,2022-07-05,integrated,Oracle,,0,,,
,721,Merge lworld,vicente-romero-oracle,2022-08-10,2022-08-10,integrated,Oracle,US,0,,,
8287768,722,8287768: [lw4] Record component may not have the name isValueObject,vicente-romero-oracle,2022-08-15,2022-08-16,integrated,Oracle,US,1,,,
8292630,723,8292630: [lworld] javac is accepting annotation interface declarations with modifiers: identity and value,vicente-romero-oracle,2022-08-22,2022-08-23,integrated,Oracle,US,1,,,
8292753,724,8292753: [lworld] javac is accepting erroneous synchronized statements,vicente-romero-oracle,2022-08-23,2022-08-29,integrated,Oracle,US,6,,,
8292812,725,8292812: jvm test RunWithfieldTests.java fails with VerifyError exception,hseigel,2022-08-23,2022-08-24,integrated,Oracle,CA,1,,,
8292882,726,8292882: [lw4] PERMITS_VALUE should be removed from all source files,fparain,2022-08-25,2022-08-25,integrated,Oracle,,0,,,
8288135,727,8288135: [lworld] Implement HotSpot flag -XX:+EnablePrimitiveClasses,MrSimms,2022-08-25,2022-10-07,integrated,Oracle,,43,,,
8292817,728,8292817: [lworld] add binary compatibility tests,vicente-romero-oracle,2022-08-25,2022-08-25,integrated,Oracle,US,0,,,
8292953,729,8292953: [lworld] Remove ValueCapableClass,MrSimms,2022-08-26,2022-08-26,integrated,Oracle,,0,,,
8293120,730,8293120: [lworld] javac is rejecting correct class declaration that has a combination of value and sealed modifiers,vicente-romero-oracle,2022-08-30,2022-08-30,integrated,Oracle,US,0,,,
8293127,731,8293127: Valhalla: gcbasher update for new bytecodes,RogerRiggs,2022-08-30,2022-09-01,integrated,Oracle,US,2,,,
8293129,732,8293129: [lworld] remove experimental code related to methods inherited from Object,vicente-romero-oracle,2022-08-30,2022-08-30,integrated,Oracle,US,0,,,
8293038,733,8293038: [lworld] consolidate Value Objects tests,vicente-romero-oracle,2022-08-31,2022-08-31,integrated,Oracle,US,0,,,
,734,Merge jdk,MrSimms,2022-08-31,2022-08-31,integrated,Oracle,,0,,,
8293183,735,8293183: [lworld] add missing tests for functional interfaces,vicente-romero-oracle,2022-08-31,2022-08-31,integrated,Oracle,US,0,,,
8293173,736,8293173: [lworld] Fully apply refactoring from JDK-8275201 to Valhalla,TobiHartmann,2022-09-01,2022-09-01,integrated,Oracle,DE,0,,,
8293172,737,8293172: [lworld] Folding of default value loads is broken,TobiHartmann,2022-09-01,2022-09-01,integrated,Oracle,DE,0,,,
8293126,738,8293126: [lworld] follow-up for JDK-8293120,vicente-romero-oracle,2022-09-01,2022-09-01,integrated,Oracle,US,0,,,
8293253,739,8293253: [lw4] Code fixing access flags in old class files is incorrect and incomplete,fparain,2022-09-01,2022-09-02,integrated,Oracle,,1,,,
8293314,740,8293314: [lworld] C2 OSR compilation fails with assert(_gvn.type(l)->higher_equal(type)) failed: must constrain OSR typestate,TobiHartmann,2022-09-02,2022-09-02,integrated,Oracle,DE,0,,,
8292942,741,8292942: [lworld] add a test to check that an anonymous class is always an identity class,vicente-romero-oracle,2022-09-03,2022-09-03,integrated,Oracle,US,0,,,
,742,Merge jdk,MrSimms,2022-09-05,2022-09-06,integrated,Oracle,,1,,,
8293357,743,"8293357: [lworld] TestTrivialMethods fails with ""constantGetter is not C2 compiled""",TobiHartmann,2022-09-05,2022-09-05,integrated,Oracle,DE,0,,,
8293448,744,8293448: [lworld] ClassAccessFlagsRawTest fail,RogerRiggs,2022-09-06,2022-09-07,integrated,Oracle,US,1,,,
8293487,745,8293487: [lworld] SIGSEGV with -XX:+VerifyAdapterSharing,TobiHartmann,2022-09-07,2022-09-07,integrated,Oracle,DE,0,,,
8293500,746,8293500: [lworld] runtime/NMT/MallocLimitTest.java#invalid-settings crashes after merge,MrSimms,2022-09-07,2022-09-07,integrated,Oracle,,0,,,
,747,Merge lworld,vicente-romero-oracle,2022-09-07,2022-09-07,integrated,Oracle,US,0,,,
8293523,748,8293523: test/langtools/tools/javac/preview/PreviewTest is failing after the merge with 'master',vicente-romero-oracle,2022-09-08,2022-09-08,integrated,Oracle,US,0,,,
8293536,749,8293536: [lworld] serviceability/jvmti/RedefineClasses/RedefineObject.java fails with added ACC_IDENTITY to object for old version,MrSimms,2022-09-08,2022-09-08,integrated,Oracle,,0,,,
8293134,750,8293134: Valhalla: Verifier error in method call with abstract value class arg,hseigel,2022-09-08,2022-09-12,integrated,Oracle,CA,4,,,
8293609,751,8293609: [lworld] Update vmTestbase/nsk/jdi/Accessible/modifiers001 to allow ACC_IDENTITY,RogerRiggs,2022-09-09,2022-09-09,integrated,Oracle,US,0,,,
8287692,752,8287692: Move Class primitive APIs to jdk.internal.value.PrimitiveClass,RogerRiggs,2022-09-09,2022-09-19,integrated,Oracle,US,10,,,
8292883,754,8292883: [lworld] javac fails to detect class files with invalid access flags,vicente-romero-oracle,2022-09-12,2022-09-19,integrated,Oracle,US,7,,,
,755,Merge jdk,MrSimms,2022-09-14,2022-09-14,integrated,Oracle,,0,,,
8293812,756,8293812: rename regression tests folder from lworld-values to primitive-classes,vicente-romero-oracle,2022-09-14,2022-09-14,integrated,Oracle,US,0,,,
8293868,757,"8293868: [lworld] remove support for @__primitive__ and @__value__ for declaring primitive, value classes",vicente-romero-oracle,2022-09-15,2022-09-15,integrated,Oracle,US,0,,,
8288131,758,8288131: [lworld] Implement javac flag -XDenablePrimitiveClasses,vicente-romero-oracle,2022-09-15,2022-09-23,integrated,Oracle,US,8,,,
,759,[lworld] Disable getModifiersTest until 8291719 is fixed,TobiHartmann,2022-09-16,2022-09-16,integrated,Oracle,DE,0,,,
8293934,760,"8293934: [lworld] TestCallingConvention triggers ""code buffer not large enough"" assert",TobiHartmann,2022-09-19,2022-09-19,integrated,Oracle,DE,0,,,
8281295,761,8281295: Prototype serialization/deserialization using Unsafe.,RogerRiggs,2022-09-19,2022-10-14,integrated,Oracle,US,25,,,
8294054,762,8294054: [lworld] asPrimaryType/asValueType intrinsics broken after JDK-8287692,TobiHartmann,2022-09-20,2022-09-20,integrated,Oracle,DE,0,,,
,763,Merge jdk,MrSimms,2022-09-20,2022-09-20,integrated,Oracle,,0,,,
,764,Adjust ProblemList,MrSimms,2022-09-20,2022-09-20,integrated,Oracle,,0,,,
8294159,765,8294159: automatically generated tests under test/jdk/java/lang/invoke/VarHandles/ have been modified by mistake,vicente-romero-oracle,2022-09-22,2022-09-22,integrated,Oracle,US,0,,,
,766,Merge jdk,MrSimms,2022-09-22,2022-09-22,integrated,Oracle,,0,,,
8294229,767,"8294229: [lworld] sun.jvm.hotspot.interpreter.Bytecodes refers to ""defaultvalue"" (not aconst_init)",MrSimms,2022-09-22,2022-09-22,integrated,Oracle,,0,,,
8294272,768,8294272: improve error messages issued by javac if primitive classes are not supported,vicente-romero-oracle,2022-09-23,2022-09-23,integrated,Oracle,US,0,,,
8294462,769,8294462: [lworld] Add jdk.internal.misc.ValhallaFeatures to reflect -XX:+EnableValhalla,RogerRiggs,2022-09-27,2022-09-28,integrated,Oracle,US,1,,,
8294312,770,8294312: [lworld] Add java.util.Objects.isIdentityObject,RogerRiggs,2022-09-28,2022-09-30,integrated,Oracle,US,2,,,
,772,Merge jdk,MrSimms,2022-09-29,2022-09-30,integrated,Oracle,,1,,,
8293994,773,8293994: [lworld] Deoptimization from nmethod entry barrier breaks scalarized calling convention,TobiHartmann,2022-10-03,2022-10-03,integrated,Oracle,DE,0,,,
8294678,775,8294678: [lworld] Update AccessFlags tests to include ACC_IDENTITY and ACC_VALUE,RogerRiggs,2022-10-04,2022-10-06,integrated,Oracle,US,2,,,
8294797,776,8294797: [lworld] update javadoc to remove references to primitive classes,mlchung,2022-10-04,2022-10-06,integrated,Oracle,US,2,,,
8294774,777,8294774: add more regression tests for value objects,vicente-romero-oracle,2022-10-04,2022-10-06,integrated,Oracle,US,2,,,
8294013,778,8294013: [lworld] Missing class init barriers in c2i adapter,TobiHartmann,2022-10-05,2022-10-05,integrated,Oracle,DE,0,,,
8270852,779,8270852: [lworld] bytecodes spinned at runtime should set minor_version to 65535 if preview feature enabled,mlchung,2022-10-07,2022-10-11,integrated,Oracle,US,4,,,
8293542,780,8293542: [lworld] Merge InlineTypeNode and InlineTypePtrNode in C2,TobiHartmann,2022-10-07,2022-10-10,integrated,Oracle,DE,3,,,
,781,[lworld] Added missing -XX:+EnableValhalla to ClassInitBarrier test,TobiHartmann,2022-10-07,2022-10-07,integrated,Oracle,DE,0,,,
8293551,782,"8293551: [lworld] Remove obsolete interfaces __primitive__ and __value__, and NonTearable",RogerRiggs,2022-10-07,2022-10-11,integrated,Oracle,US,4,,,
8294927,783,8294927: [lworld] LambdaMetafactory class should reject identity and value superinterface,mlchung,2022-10-08,2022-10-10,integrated,Oracle,US,2,,,
,784,Merge jdk,MrSimms,2022-10-10,2022-10-10,integrated,Oracle,,0,,,
8294860,786,8294860: [lworld] Add java.util.Objects.isValueObject,RogerRiggs,2022-10-11,2022-10-12,integrated,Oracle,US,1,,,
8280979,787,8280979: [lworld] Rename PrimitiveObjectMethods to ValueObjectMethods,mlchung,2022-10-11,2022-10-13,integrated,Oracle,US,2,,,
